timestamp,blocknumber,sqrtPriceX96,tick,observationIndex,observationCardinality,observationCardinalityNext,feeProtocol,unlocked
1723075199,20480141,1859900508583806602115144173068,63122,484,600,600,0,True
1723075211,20480142,1859900508583806602115144173068,63122,484,600,600,0,True
1723075223,20480143,1859900508583806602115144173068,63122,484,600,600,0,True
1723075235,20480144,1859900508583806602115144173068,63122,484,600,600,0,True
1723075247,20480145,1859900508583806602115144173068,63122,484,600,600,0,True
1723075259,20480146,1859900508583806602115144173068,63122,484,600,600,0,True
1723075271,20480147,1859900508583806602115144173068,63122,484,600,600,0,True
1723075283,20480148,1859900508583806602115144173068,63122,484,600,600,0,True
1723075295,20480149,1859900508583806602115144173068,63122,484,600,600,0,True
1723075307,20480150,1859900508583806602115144173068,63122,484,600,600,0,True
1723075319,20480151,1859900508583806602115144173068,63122,484,600,600,0,True
1723075331,20480152,1859900508583806602115144173068,63122,484,600,600,0,True
1723075343,20480153,1859900508583806602115144173068,63122,484,600,600,0,True
1723075355,20480154,1859900508583806602115144173068,63122,484,600,600,0,True
1723075367,20480155,1860213800909590569227660752527,63125,485,600,600,0,True
1723075379,20480156,1860213800909590569227660752527,63125,485,600,600,0,True
1723075391,20480157,1860213800909590569227660752527,63125,485,600,600,0,True
1723075403,20480158,1860693597116697352457466937344,63130,486,600,600,0,True
1723075415,20480159,1860693597116697352457466937344,63130,486,600,600,0,True
1723075427,20480160,1860693597116697352457466937344,63130,486,600,600,0,True
1723075439,20480161,1860693597116697352457466937344,63130,486,600,600,0,True
1723075451,20480162,1860693597116697352457466937344,63130,486,600,600,0,True
1723075463,20480163,1860693597116697352457466937344,63130,486,600,600,0,True
1723075475,20480164,1860693597116697352457466937344,63130,486,600,600,0,True
1723075487,20480165,1860693597116697352457466937344,63130,486,600,600,0,True
1723075499,20480166,1860693597116697352457466937344,63130,486,600,600,0,True
1723075511,20480167,1860693597116697352457466937344,63130,486,600,600,0,True
1723075523,20480168,1860693597116697352457466937344,63130,486,600,600,0,True
1723075535,20480169,1860693597116697352457466937344,63130,486,600,600,0,True
1723075547,20480170,1860693597116697352457466937344,63130,486,600,600,0,True
1723075559,20480171,1860693597116697352457466937344,63130,486,600,600,0,True
1723075571,20480172,1860693597116697352457466937344,63130,486,600,600,0,True
1723075583,20480173,1860693597116697352457466937344,63130,486,600,600,0,True
1723075595,20480174,1860693597116697352457466937344,63130,486,600,600,0,True
1723075607,20480175,1860693597116697352457466937344,63130,486,600,600,0,True
1723075619,20480176,1860693597116697352457466937344,63130,486,600,600,0,True
1723075631,20480177,1860693597116697352457466937344,63130,486,600,600,0,True
1723075643,20480178,1860693597116697352457466937344,63130,486,600,600,0,True
1723075655,20480179,1860693597116697352457466937344,63130,486,600,600,0,True
1723075667,20480180,1860693597116697352457466937344,63130,486,600,600,0,True
1723075679,20480181,1860693597116697352457466937344,63130,486,600,600,0,True
1723075691,20480182,1860693597116697352457466937344,63130,486,600,600,0,True
1723075703,20480183,1861158276350619373278518049264,63135,487,600,600,0,True
1723075715,20480184,1861158276350619373278518049264,63135,487,600,600,0,True
1723075727,20480185,1862108989875607823207025946659,63145,488,600,600,0,True
1723075739,20480186,1862108989875607823207025946659,63145,488,600,600,0,True
1723075751,20480187,1862108989875607823207025946659,63145,488,600,600,0,True
1723075763,20480188,1862108989875607823207025946659,63145,488,600,600,0,True
1723075775,20480189,1862108989875607823207025946659,63145,489,600,600,0,True
1723075787,20480190,1862108989875607823207025946659,63145,489,600,600,0,True
1723075799,20480191,1862108989875607823207025946659,63145,489,600,600,0,True
1723075811,20480192,1862108989875607823207025946659,63145,489,600,600,0,True
1723075823,20480193,1862108989875607823207025946659,63145,489,600,600,0,True
1723075835,20480194,1862108989875607823207025946659,63145,489,600,600,0,True
1723075847,20480195,1862108989875607823207025946659,63145,489,600,600,0,True
1723075859,20480196,1862108989875607823207025946659,63145,489,600,600,0,True
1723075871,20480197,1862108989875607823207025946659,63145,489,600,600,0,True
1723075883,20480198,1862108989875607823207025946659,63145,489,600,600,0,True
1723075895,20480199,1862108989875607823207025946659,63145,489,600,600,0,True
1723075907,20480200,1862108989875607823207025946659,63145,489,600,600,0,True
1723075919,20480201,1862108989875607823207025946659,63145,489,600,600,0,True
1723075931,20480202,1862108989875607823207025946659,63145,489,600,600,0,True
1723075943,20480203,1862108989875607823207025946659,63145,489,600,600,0,True
1723075955,20480204,1862108989875607823207025946659,63145,489,600,600,0,True
1723075967,20480205,1862108989875607823207025946659,63145,489,600,600,0,True
1723075991,20480206,1862108989875607823207025946659,63145,489,600,600,0,True
