timestamp,blocknumber,sqrtPriceX96,tick,observationIndex,observationCardinality,observationCardinalityNext,feeProtocol,unlocked
1718236799,20079184,4729714960316781269924740,-194535,55,100,100,0,True
1718236811,20079185,4729714960316781269924740,-194535,55,100,100,0,True
1718236823,20079186,4729714960316781269924740,-194535,55,100,100,0,True
1718236835,20079187,4729714960316781269924740,-194535,55,100,100,0,True
1718236847,20079188,4729715216584610419007124,-194535,55,100,100,0,True
1718236859,20079189,4729715216584610419007124,-194535,55,100,100,0,True
1718236871,20079190,4729715216584610419007124,-194535,55,100,100,0,True
1718236883,20079191,4729715216584610419007124,-194535,55,100,100,0,True
1718236895,20079192,4729714895173478071381608,-194535,55,100,100,0,True
1718236907,20079193,4729714895173478071381608,-194535,55,100,100,0,True
1718236919,20079194,4729714895173478071381608,-194535,55,100,100,0,True
1718236931,20079195,4729714895173478071381608,-194535,55,100,100,0,True
1718236943,20079196,4729714895173478071381608,-194535,55,100,100,0,True
1718236955,20079197,4729714895173478071381608,-194535,55,100,100,0,True
1718236967,20079198,4729714895173478071381608,-194535,55,100,100,0,True
1718236979,20079199,4729714895173478071381608,-194535,55,100,100,0,True
1718236991,20079200,4729714895173478071381608,-194535,55,100,100,0,True
1718237003,20079201,4729714895173478071381608,-194535,55,100,100,0,True
1718237015,20079202,4729714895173478071381608,-194535,55,100,100,0,True
1718237027,20079203,4729714895173478071381608,-194535,55,100,100,0,True
1718237039,20079204,4729714895173478071381608,-194535,55,100,100,0,True
1718237051,20079205,4729714895173478071381608,-194535,55,100,100,0,True
1718237063,20079206,4729714895173478071381608,-194535,55,100,100,0,True
1718237075,20079207,4729714895173478071381608,-194535,55,100,100,0,True
1718237087,20079208,4729714895173478071381608,-194535,55,100,100,0,True
1718237099,20079209,4729714895173478071381608,-194535,55,100,100,0,True
1718237111,20079210,4729714895173478071381608,-194535,55,100,100,0,True
1718237123,20079211,4729714895173478071381608,-194535,55,100,100,0,True
1718237135,20079212,4729714895173478071381608,-194535,55,100,100,0,True
1718237147,20079213,4729714895173478071381608,-194535,55,100,100,0,True
1718237159,20079214,4729714895173478071381608,-194535,55,100,100,0,True
1718237171,20079215,4729714895173478071381608,-194535,55,100,100,0,True
1718237183,20079216,4729714895173478071381608,-194535,55,100,100,0,True
1718237195,20079217,4729714895173478071381608,-194535,55,100,100,0,True
1718237207,20079218,4729714895173478071381608,-194535,55,100,100,0,True
1718237219,20079219,4729714895173478071381608,-194535,55,100,100,0,True
1718237231,20079220,4729714895173478071381608,-194535,55,100,100,0,True
1718237243,20079221,4729715481702699919819679,-194535,55,100,100,0,True
1718237255,20079222,4729715481702699919819679,-194535,55,100,100,0,True
1718237267,20079223,4729715481702699919819679,-194535,55,100,100,0,True
1718237279,20079224,4729715481702699919819679,-194535,55,100,100,0,True
1718237291,20079225,4729715481702699919819679,-194535,55,100,100,0,True
1718237303,20079226,4729715481702699919819679,-194535,55,100,100,0,True
1718237315,20079227,4729715481702699919819679,-194535,55,100,100,0,True
1718237327,20079228,4729715481702699919819679,-194535,55,100,100,0,True
1718237339,20079229,4729715481702699919819679,-194535,55,100,100,0,True
1718237351,20079230,4729715481702699919819679,-194535,55,100,100,0,True
1718237363,20079231,4729715481702699919819679,-194535,55,100,100,0,True
1718237375,20079232,4729715481702699919819679,-194535,55,100,100,0,True
1718237387,20079233,4729715481702699919819679,-194535,55,100,100,0,True
1718237399,20079234,4729715481702699919819679,-194535,55,100,100,0,True
1718237411,20079235,4729715481702699919819679,-194535,55,100,100,0,True
1718237423,20079236,4729715481702699919819679,-194535,55,100,100,0,True
1718237435,20079237,4729715481702699919819679,-194535,55,100,100,0,True
1718237447,20079238,4729715481702699919819679,-194535,55,100,100,0,True
1718237459,20079239,4729715481702699919819679,-194535,55,100,100,0,True
1718237471,20079240,4729715481702699919819679,-194535,55,100,100,0,True
1718237483,20079241,4729115113487376296092433,-194537,56,100,100,0,True
1718237495,20079242,4729115113487376296092433,-194537,56,100,100,0,True
1718237507,20079243,4729115113487376296092433,-194537,56,100,100,0,True
1718237531,20079244,4727621307621774841212059,-194544,57,100,100,0,True
1718237543,20079245,4726717570589007204581368,-194547,58,100,100,0,True
1718237555,20079246,4726717570589007204581368,-194547,58,100,100,0,True
1718237567,20079247,4726717570589007204581368,-194547,58,100,100,0,True
1718237579,20079248,4726717570589007204581368,-194547,58,100,100,0,True
1718237591,20079249,4726717570589007204581368,-194547,58,100,100,0,True
1718237603,20079250,4726717570589007204581368,-194547,58,100,100,0,True
1718237615,20079251,4726717570589007204581368,-194547,58,100,100,0,True
1718237627,20079252,4726717570589007204581368,-194547,58,100,100,0,True
1718237639,20079253,4726717570589007204581368,-194547,58,100,100,0,True
1718237651,20079254,4726717570589007204581368,-194547,58,100,100,0,True
1718237663,20079255,4726717570589007204581368,-194547,58,100,100,0,True
1718237675,20079256,4726717570589007204581368,-194547,58,100,100,0,True
1718237687,20079257,4726717570589007204581368,-194547,58,100,100,0,True
1718237699,20079258,4726717570589007204581368,-194547,58,100,100,0,True
1718237711,20079259,4726717570589007204581368,-194547,58,100,100,0,True
1718237723,20079260,4726717570589007204581368,-194547,58,100,100,0,True
1718237735,20079261,4726717570589007204581368,-194547,58,100,100,0,True
1718237747,20079262,4726717570589007204581368,-194547,58,100,100,0,True
1718237759,20079263,4726717570589007204581368,-194547,58,100,100,0,True
1718237771,20079264,4726717570589007204581368,-194547,58,100,100,0,True
1718237783,20079265,4726717570589007204581368,-194547,58,100,100,0,True
1718237795,20079266,4726717570589007204581368,-194547,58,100,100,0,True
1718237807,20079267,4726717570589007204581368,-194547,58,100,100,0,True
1718237819,20079268,4726717570589007204581368,-194547,58,100,100,0,True
1718237831,20079269,4726535958630387619196124,-194548,59,100,100,0,True
1718237843,20079270,4726535958630387619196124,-194548,59,100,100,0,True
1718237855,20079271,4726536284316268545792733,-194548,59,100,100,0,True
1718237867,20079272,4726536284316268545792733,-194548,59,100,100,0,True
1718237879,20079273,4726536284316268545792733,-194548,59,100,100,0,True
1718237891,20079274,4726536284316268545792733,-194548,59,100,100,0,True
1718237903,20079275,4725070651061157099414844,-194554,60,100,100,0,True
1718237915,20079276,4725070651061157099414844,-194554,60,100,100,0,True
1718237927,20079277,4725055688629661465659106,-194554,60,100,100,0,True
1718237939,20079278,4725047700854704039498538,-194554,60,100,100,0,True
1718237951,20079279,4725047700854704039498538,-194554,60,100,100,0,True
1718237963,20079280,4725047700854704039498538,-194554,60,100,100,0,True
1718237975,20079281,4725047700854704039498538,-194554,60,100,100,0,True
1718237987,20079282,4725047700854704039498538,-194554,60,100,100,0,True
1718237999,20079283,4725047700854704039498538,-194554,60,100,100,0,True
1718238011,20079284,4725047700854704039498538,-194554,60,100,100,0,True
1718238023,20079285,4725047700854704039498538,-194554,60,100,100,0,True
1718238035,20079286,4725047700854704039498538,-194554,60,100,100,0,True
1718238047,20079287,4725047700854704039498538,-194554,60,100,100,0,True
1718238059,20079288,4725047700854704039498538,-194554,60,100,100,0,True
1718238071,20079289,4725047700854704039498538,-194554,60,100,100,0,True
1718238083,20079290,4725047700854704039498538,-194554,60,100,100,0,True
1718238095,20079291,4725047700854704039498538,-194554,60,100,100,0,True
1718238107,20079292,4725047700854704039498538,-194554,60,100,100,0,True
1718238119,20079293,4725047700854704039498538,-194554,60,100,100,0,True
1718238131,20079294,4725047700854704039498538,-194554,60,100,100,0,True
1718238143,20079295,4725047700854704039498538,-194554,60,100,100,0,True
