timestamp,blocknumber,sqrtPriceX96,tick,observationIndex,observationCardinality,observationCardinalityNext,feeProtocol,unlocked
1732924799,21296777,6454324149440299436576682193823,88007,6,180,180,0,True
1732924811,21296778,6454324149440299436576682193823,88007,6,180,180,0,True
1732924823,21296779,6454324149440299436576682193823,88007,6,180,180,0,True
1732924835,21296780,6454324149440299436576682193823,88007,6,180,180,0,True
1732924847,21296781,6454324149440299436576682193823,88007,6,180,180,0,True
1732924859,21296782,6454324149440299436576682193823,88007,6,180,180,0,True
1732924871,21296783,6454324149440299436576682193823,88007,6,180,180,0,True
1732924883,21296784,6454324149440299436576682193823,88007,6,180,180,0,True
1732924895,21296785,6454324149440299436576682193823,88007,6,180,180,0,True
1732924907,21296786,6454324149440299436576682193823,88007,6,180,180,0,True
1732924919,21296787,6454324149440299436576682193823,88007,6,180,180,0,True
1732924931,21296788,6454324149440299436576682193823,88007,6,180,180,0,True
1732924943,21296789,6454324149440299436576682193823,88007,6,180,180,0,True
1732924955,21296790,6454324149440299436576682193823,88007,6,180,180,0,True
1732924967,21296791,6454324149440299436576682193823,88007,6,180,180,0,True
1732924979,21296792,6454324149440299436576682193823,88007,6,180,180,0,True
1732924991,21296793,6454324149440299436576682193823,88007,6,180,180,0,True
1732925003,21296794,6454324149440299436576682193823,88007,6,180,180,0,True
1732925015,21296795,6454324149440299436576682193823,88007,6,180,180,0,True
1732925027,21296796,6454324149440299436576682193823,88007,6,180,180,0,True
1732925039,21296797,6454324149440299436576682193823,88007,6,180,180,0,True
1732925051,21296798,6454324149440299436576682193823,88007,6,180,180,0,True
1732925063,21296799,6454324149440299436576682193823,88007,6,180,180,0,True
1732925075,21296800,6454324149440299436576682193823,88007,6,180,180,0,True
1732925087,21296801,6454324149440299436576682193823,88007,6,180,180,0,True
1732925099,21296802,6454324149440299436576682193823,88007,6,180,180,0,True
1732925111,21296803,6454324149440299436576682193823,88007,6,180,180,0,True
1732925123,21296804,6454324149440299436576682193823,88007,6,180,180,0,True
1732925135,21296805,6454324149440299436576682193823,88007,6,180,180,0,True
1732925147,21296806,6454324149440299436576682193823,88007,6,180,180,0,True
1732925159,21296807,6454324149440299436576682193823,88007,6,180,180,0,True
1732925171,21296808,6454324149440299436576682193823,88007,6,180,180,0,True
1732925183,21296809,6454324149440299436576682193823,88007,6,180,180,0,True
1732925195,21296810,6454324149440299436576682193823,88007,6,180,180,0,True
1732925207,21296811,6454324149440299436576682193823,88007,6,180,180,0,True
1732925219,21296812,6454324149440299436576682193823,88007,6,180,180,0,True
1732925231,21296813,6454324149440299436576682193823,88007,6,180,180,0,True
1732925243,21296814,6454324149440299436576682193823,88007,6,180,180,0,True
1732925255,21296815,6448411533075064498270065692400,87989,7,180,180,0,True
1732925267,21296816,6448411533075064498270065692400,87989,7,180,180,0,True
1732925279,21296817,6448411533075064498270065692400,87989,7,180,180,0,True
1732925291,21296818,6448411533075064498270065692400,87989,7,180,180,0,True
1732925303,21296819,6448411533075064498270065692400,87989,7,180,180,0,True
1732925315,21296820,6439692518632768108546218869911,87962,8,180,180,0,True
1732925327,21296821,6439692518632768108546218869911,87962,8,180,180,0,True
1732925339,21296822,6439692518632768108546218869911,87962,8,180,180,0,True
1732925351,21296823,6439692518632768108546218869911,87962,8,180,180,0,True
1732925363,21296824,6439692518632768108546218869911,87962,8,180,180,0,True
1732925375,21296825,6439692518632768108546218869911,87962,8,180,180,0,True
1732925387,21296826,6439692518632768108546218869911,87962,8,180,180,0,True
1732925399,21296827,6439692518632768108546218869911,87962,8,180,180,0,True
1732925411,21296828,6439692518632768108546218869911,87962,8,180,180,0,True
1732925423,21296829,6439692518632768108546218869911,87962,8,180,180,0,True
1732925435,21296830,6439692518632768108546218869911,87962,8,180,180,0,True
1732925447,21296831,6439739046374516467631266327254,87962,8,180,180,0,True
1732925459,21296832,6439739046374516467631266327254,87962,8,180,180,0,True
1732925471,21296833,6439739046374516467631266327254,87962,8,180,180,0,True
1732925483,21296834,6439739046374516467631266327254,87962,8,180,180,0,True
1732925495,21296835,6439739046374516467631266327254,87962,8,180,180,0,True
1732925507,21296836,6439739046374516467631266327254,87962,8,180,180,0,True
1732925519,21296837,6439739046374516467631266327254,87962,8,180,180,0,True
1732925531,21296838,6439739046374516467631266327254,87962,8,180,180,0,True
1732925543,21296839,6439739046374516467631266327254,87962,8,180,180,0,True
1732925555,21296840,6439739046374516467631266327254,87962,8,180,180,0,True
1732925567,21296841,6439739046374516467631266327254,87962,8,180,180,0,True
1732925579,21296842,6439739046374516467631266327254,87962,8,180,180,0,True
1732925591,21296843,6431220082855464589654397834492,87936,9,180,180,0,True
1732925603,21296844,6431220082855464589654397834492,87936,9,180,180,0,True
1732925615,21296845,6431220082855464589654397834492,87936,9,180,180,0,True
1732925627,21296846,6431220082855464589654397834492,87936,9,180,180,0,True
1732925639,21296847,6431220082855464589654397834492,87936,9,180,180,0,True
1732925651,21296848,6431220082855464589654397834492,87936,9,180,180,0,True
1732925663,21296849,6431220082855464589654397834492,87936,9,180,180,0,True
1732925675,21296850,6431220082855464589654397834492,87936,9,180,180,0,True
1732925687,21296851,6431220082855464589654397834492,87936,9,180,180,0,True
1732925699,21296852,6431220082855464589654397834492,87936,9,180,180,0,True
1732925711,21296853,6431220082855464589654397834492,87936,9,180,180,0,True
1732925723,21296854,6431220082855464589654397834492,87936,9,180,180,0,True
1732925735,21296855,6431220082855464589654397834492,87936,9,180,180,0,True
1732925747,21296856,6431220082855464589654397834492,87936,9,180,180,0,True
1732925759,21296857,6438173552258363600772042387258,87957,10,180,180,0,True
1732925771,21296858,6438173552258363600772042387258,87957,10,180,180,0,True
1732925783,21296859,6438173552258363600772042387258,87957,10,180,180,0,True
1732925795,21296860,6438173552258363600772042387258,87957,10,180,180,0,True
1732925807,21296861,6438173552258363600772042387258,87957,10,180,180,0,True
1732925819,21296862,6438173552258363600772042387258,87957,10,180,180,0,True
1732925831,21296863,6438173552258363600772042387258,87957,10,180,180,0,True
1732925843,21296864,6438173552258363600772042387258,87957,10,180,180,0,True
1732925855,21296865,6438173552258363600772042387258,87957,10,180,180,0,True
1732925867,21296866,6445209896813094309470021332553,87979,11,180,180,0,True
1732925879,21296867,6445209896813094309470021332553,87979,11,180,180,0,True
1732925891,21296868,6445209896813094309470021332553,87979,11,180,180,0,True
